Model,Manufacturing_year,Transmission,Sunroof,ABS,Digital_Conditioning,Steering_Control,Airbags,Chrome_Wheel,Technical_Status,Distance(KM),Price
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Normal,98000,6000000
Kia_Cerato,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Normal,60000,7700000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Normal,82000,7700000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Normal,55000,7900000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,No,Yes,Normal,65000,7800000
Kia_Cerato,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Normal,70000,7000000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,91000,7200000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,Yes,Yes,No,Normal,65000,7100000
Kia_Cerato,2009,Manual,Yes,No,No,No,No,No,Normal,73000,6300000
Kia_Cerato,2009,Manual,No,No,Yes,No,No,No,Normal,87000,6300000
Kia_Cerato,2009,Manual,No,No,No,No,Yes,No,Normal,52000,6100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,70000,7500000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,60000,7500000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,82000,7500000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,91000,7500000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,55000,7500000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,65000,7500000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,70000,5500000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,62000,5500000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,84000,5500000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,98000,5500000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,56000,5500000
Kia_Cerato,2009,Auto,No,Yes,Yes,Yes,Yes,Yes,Bad,60000,7200000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,70000,7200000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,80000,7200000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,74000,7200000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,120000,6900000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,127000,6900000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,139000,6900000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,147000,6900000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,151000,6600000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,162000,6600000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,82000,7200000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,73000,7200000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,101000,6900000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,131000,6900000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,150000,6600000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,156000,6600000
Kia_Cerato,2009,Auto,Yes,Yes,No,Yes,Yes,Yes,Bad,168000,6600000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,91000,7400000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,56000,7400000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,111000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,133000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,155000,6800000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,177000,6800000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,55000,7400000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,83000,7400000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,100000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,106000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,113000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,148000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,No,Yes,Bad,150000,6800000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,65000,7300000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,165000,6700000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,132000,7000000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,112000,7000000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,No,Yes,Bad,65000,6300000
Kia_Cerato,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Bad,60000,5500000
Kia_Cerato,2009,Manual,Yes,No,Yes,Yes,Yes,Yes,Bad,70000,5500000
Kia_Cerato,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Bad,82000,5500000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,No,Yes,Yes,Bad,91000,5700000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,Yes,No,Yes,Bad,55000,5700000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,Yes,Yes,No,Bad,65000,5600000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,No,No,Yes,Bad,65000,5600000
Kia_Cerato,2009,Manual,Yes,No,No,No,No,No,Bad,73000,4800000
Kia_Cerato,2009,Manual,No,Yes,No,No,No,No,Bad,67000,4800000
Kia_Cerato,2009,Manual,No,No,Yes,No,No,No,Bad,87000,4800000
Kia_Cerato,2009,Manual,No,No,No,Yes,No,No,Bad,99000,4600000
Kia_Cerato,2009,Manual,No,No,No,No,Yes,No,Bad,52000,4600000
Kia_Cerato,2009,Manual,No,No,No,No,No,Yes,Bad,92000,4700000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,110000,7200000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,120000,7200000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,Yes,Bad,130000,7200000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,105000,5200000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,140000,5200000
Kia_Cerato,2009,Manual,No,No,No,No,No,No,Bad,156000,4900000
Kia_Cerato,2009,Auto,Yes,No,Yes,Yes,Yes,Yes,Bad,170000,6600000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,No,Yes,Yes,Bad,101000,7100000
Kia_Cerato,2009,Auto,Yes,Yes,Yes,Yes,Yes,No,Bad,160000,6700000
Kia_Cerato,2009,Manual,No,Yes,Yes,Yes,Yes,Yes,Bad,151000,5900000
Kia_Cerato,2009,Manual,Yes,Yes,No,Yes,Yes,Yes,Bad,164000,5900000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,Yes,No,Yes,Bad,137000,6400000
Kia_Cerato,2009,Manual,Yes,Yes,Yes,No,No,Yes,Bad,123000,6300000
Kia_Cerato,2009,Manual,No,Yes,No,No,No,No,Bad,149000,5500000
Kia_Cerato,2009,Manual,No,No,No,Yes,No,No,Bad,150000,5000000
Kia_Cerato,2009,Manual,No,No,No,No,No,Yes,Bad,180000,5100000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,90000,8000000
Kia_Cerato,2008,Manual,No,No,No,No,No,No,Good,90000,6300000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,80000,8000000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,70000,8000000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,75000,8000000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,68000,8000000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,93000,8000000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,99000,8000000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,100000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,105000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,115000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,137000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,143000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,149000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,150000,7400000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,160000,7400000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,157000,7400000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Good,163000,7400000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,80000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,70000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,75000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,68000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,93000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,99000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,100000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,105000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,115000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,137000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,143000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,149000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,150000,6900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,160000,6900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,157000,6900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,Yes,Normal,163000,6900000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,90000,7700000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,72000,7700000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,67000,7700000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,114000,7400000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,138000,7400000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,149000,7400000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,150000,7100000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,156000,7100000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,163000,7100000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Good,170000,7100000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,90000,7700000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,68000,7700000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,76000,7700000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,137000,7400000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,143000,7400000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Good,157000,7100000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,90000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,80000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,98000,7700000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,102000,7300000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,148000,7300000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Good,122000,7300000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,90000,7900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,73000,7900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,126000,7600000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Good,151000,7300000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,90000,7800000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,58000,7800000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,111000,7500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,159000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,163000,7200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Good,143000,7500000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,90000,6700000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,72000,6700000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,67000,6700000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,114000,6400000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,138000,6400000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,149000,6400000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,150000,6100000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,156000,6100000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,163000,6100000
Kia_Cerato,2008,Auto,No,Yes,Yes,No,Yes,Yes,Bad,170000,6100000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,90000,6700000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,68000,6700000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,76000,6700000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,137000,6400000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,143000,6400000
Kia_Cerato,2008,Auto,Yes,No,Yes,No,Yes,Yes,Bad,157000,6100000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,90000,6700000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,80000,6700000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,98000,6700000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,102000,6300000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,148000,6300000
Kia_Cerato,2008,Auto,Yes,Yes,No,No,Yes,Yes,Bad,122000,6300000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Bad,85000,6900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Bad,77000,6900000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Bad,146000,6600000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,No,Yes,Bad,154000,6300000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,90000,6800000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,58000,6800000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,114000,6500000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,161000,6200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,172000,6200000
Kia_Cerato,2008,Auto,Yes,Yes,Yes,No,Yes,No,Bad,138000,6500000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,90000,7300000
Kia_Cerato,2008,Auto,No,No,No,No,No,No,Good,90000,7000000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,80000,7300000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,75000,7300000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,93000,7300000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,100000,7000000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,115000,7000000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,143000,7000000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,150000,6700000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Good,157000,6700000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,80000,6800000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,75000,6800000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,93000,6800000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,100000,6500000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,115000,6500000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,149000,6500000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,Yes,Normal,160000,6200000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Good,72000,7000000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Good,138000,6700000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Good,150000,6400000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Good,163000,6400000
Kia_Cerato,2008,Manual,Yes,No,Yes,No,Yes,Yes,Good,76000,7000000
Kia_Cerato,2008,Manual,Yes,No,Yes,No,Yes,Yes,Good,143000,6700000
Kia_Cerato,2008,Manual,Yes,Yes,No,No,Yes,Yes,Good,80000,7000000
Kia_Cerato,2008,Manual,Yes,Yes,No,No,Yes,Yes,Good,102000,6600000
Kia_Cerato,2008,Manual,Yes,Yes,No,No,Yes,Yes,Good,122000,6600000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,No,Yes,Good,73000,7200000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,No,Yes,Good,151000,6600000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,No,Good,58000,7100000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,No,Good,163000,6500000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Bad,72000,6000000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Bad,138000,5700000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Bad,156000,5400000
Kia_Cerato,2008,Manual,No,Yes,Yes,No,Yes,Yes,Bad,170000,5400000
Kia_Cerato,2008,Manual,Yes,No,Yes,No,Yes,Yes,Bad,76000,6000000
Kia_Cerato,2008,Manual,Yes,No,Yes,No,Yes,Yes,Bad,157000,5400000
Kia_Cerato,2008,Manual,Yes,Yes,No,No,Yes,Yes,Bad,98000,6000000
Kia_Cerato,2008,Manual,Yes,Yes,No,No,Yes,Yes,Bad,148000,5600000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,No,Yes,Bad,77000,6200000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,No,Yes,Bad,154000,5600000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,No,Bad,90000,6100000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,No,Bad,114000,5800000
Kia_Cerato,2008,Manual,Yes,Yes,Yes,No,Yes,No,Bad,172000,5500000
Kia_Cerato,2007,Manual,No,No,No,No,No,No,Good,80000,6000000
Kia_Cerato,2007,Auto,No,No,No,No,No,No,Good,80000,6500000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,Yes,Good,80000,7300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,80000,6300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,87000,6300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,96000,6300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,134000,6300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,146000,6300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,151000,6000000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,123000,6300000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,157000,6000000
Kia_Cerato,2007,Manual,Yes,No,No,No,No,No,Good,163000,6000000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,80000,6300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,85000,6300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,93000,6300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,102000,6300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,133000,6300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,146000,6300000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,152000,6000000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,159000,6000000
Kia_Cerato,2007,Manual,No,Yes,No,No,No,No,Good,173000,6000000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,80000,6200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,91000,6200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,83000,6200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,103000,6200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,126000,6200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,141000,6200000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,150000,5900000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,160000,5900000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,170000,5900000
Kia_Cerato,2007,Manual,No,No,No,No,No,Yes,Good,180000,5900000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,69000,5800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,84000,5800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,94000,5800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,134000,5800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,136000,5800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,151000,5500000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,129000,5800000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,153000,5500000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,No,Good,161000,5500000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,83000,5800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,73000,5800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,94000,5800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,104000,5800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,136000,5800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,146000,5800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,152000,5500000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,159000,5500000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,No,Good,173000,5500000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,80000,5700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,91000,5700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,68000,5700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,103000,5700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,126000,5700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,141000,5700000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,150000,5400000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,160000,5400000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,170000,5400000
Kia_Cerato,2007,Auto,No,No,No,No,No,Yes,Good,180000,5400000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Good,80000,7000000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,90000,7000000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Good,70000,7100000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Good,72000,7000000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Good,99000,7000000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Good,137000,7000000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Good,154000,6700000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Good,163000,6700000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,70000,7000000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,93000,7000000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,120000,7000000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,148000,7000000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,150000,6700000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,159000,6700000
Kia_Cerato,2007,Auto,Yes,No,No,No,No,Yes,Good,188000,6700000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Good,60000,7100000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Good,90000,7100000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Good,140000,7100000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Good,150000,6800000
Kia_Cerato,2007,Auto,Yes,Yes,No,No,No,No,Good,163000,6800000
Kia_Cerato,2007,Auto,No,Yes,No,No,No,Yes,Normal,72000,6500000
